File Path,Label,Class
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (31).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (32).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (33).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (34).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (35).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (36).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (37).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (38).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (39).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (4).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (40).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (41).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (42).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (43).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (44).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (45).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (46).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (47).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (48).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (49).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (5).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (50).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (51).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (52).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (53).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (54).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (55).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (56).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (57).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (58).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (59).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (6).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (60).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (61).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (7).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (8).wav,C-sharp 2,12
Notes Datasets\34. C-sharp 2\34-C-sharp-2 (9).wav,C-sharp 2,12
Notes Datasets\35. D2\35-D2-10.wav,D2,20
Notes Datasets\35. D2\35-D2-11.wav,D2,20
Notes Datasets\35. D2\35-D2-12.wav,D2,20
Notes Datasets\35. D2\35-D2-13.wav,D2,20
Notes Datasets\35. D2\35-D2-14.wav,D2,20
Notes Datasets\35. D2\35-D2-15.wav,D2,20
Notes Datasets\35. D2\35-D2-16.wav,D2,20
Notes Datasets\35. D2\35-D2-17.wav,D2,20
Notes Datasets\35. D2\35-D2-18.wav,D2,20
Notes Datasets\35. D2\35-D2-19.wav,D2,20
Notes Datasets\35. D2\35-D2-2.wav,D2,20
Notes Datasets\35. D2\35-D2-20.wav,D2,20
Notes Datasets\35. D2\35-D2-21.wav,D2,20
Notes Datasets\35. D2\35-D2-22.wav,D2,20
Notes Datasets\35. D2\35-D2-23.wav,D2,20
Notes Datasets\35. D2\35-D2-24.wav,D2,20
Notes Datasets\35. D2\35-D2-25.wav,D2,20
Notes Datasets\35. D2\35-D2-26.wav,D2,20
Notes Datasets\35. D2\35-D2-27.wav,D2,20
Notes Datasets\35. D2\35-D2-28.wav,D2,20
Notes Datasets\35. D2\35-D2-29.wav,D2,20
Notes Datasets\35. D2\35-D2-3.wav,D2,20
Notes Datasets\35. D2\35-D2-30.wav,D2,20
Notes Datasets\35. D2\35-D2-31.wav,D2,20
Notes Datasets\35. D2\35-D2-32.wav,D2,20
Notes Datasets\35. D2\35-D2-33.wav,D2,20
Notes Datasets\35. D2\35-D2-34.wav,D2,20
Notes Datasets\35. D2\35-D2-35.wav,D2,20
Notes Datasets\35. D2\35-D2-36.wav,D2,20
Notes Datasets\35. D2\35-D2-37.wav,D2,20
Notes Datasets\35. D2\35-D2-38.wav,D2,20
Notes Datasets\35. D2\35-D2-39.wav,D2,20
Notes Datasets\35. D2\35-D2-4.wav,D2,20
Notes Datasets\35. D2\35-D2-40.wav,D2,20
Notes Datasets\35. D2\35-D2-41.wav,D2,20
Notes Datasets\35. D2\35-D2-42.wav,D2,20
Notes Datasets\35. D2\35-D2-43.wav,D2,20
Notes Datasets\35. D2\35-D2-44.wav,D2,20
Notes Datasets\35. D2\35-D2-45.wav,D2,20
Notes Datasets\35. D2\35-D2-46.wav,D2,20
Notes Datasets\35. D2\35-D2-47.wav,D2,20
Notes Datasets\35. D2\35-D2-48.wav,D2,20
Notes Datasets\35. D2\35-D2-49.wav,D2,20
Notes Datasets\35. D2\35-D2-5.wav,D2,20
Notes Datasets\35. D2\35-D2-50.wav,D2,20
Notes Datasets\35. D2\35-D2-51.wav,D2,20
Notes Datasets\35. D2\35-D2-52.wav,D2,20
Notes Datasets\35. D2\35-D2-53.wav,D2,20
Notes Datasets\35. D2\35-D2-54.wav,D2,20
Notes Datasets\35. D2\35-D2-55.wav,D2,20
Notes Datasets\35. D2\35-D2-56.wav,D2,20
Notes Datasets\35. D2\35-D2-6.wav,D2,20
Notes Datasets\35. D2\35-D2-7.wav,D2,20
Notes Datasets\35. D2\35-D2-8.wav,D2,20
Notes Datasets\35. D2\35-D2-9.wav,D2,20
Notes Datasets\35. D2\35-D2.wav,D2,20
Notes Datasets\35. D2\D2.wav,D2,20
Notes Datasets\35. D2\D2_C.wav,D2,20
Notes Datasets\35. D2\GC_-35.wav,D2,20
Notes Datasets\35. D2\PC-35.wav,D2,20
Notes Datasets\35. D2\TC-35.wav,D2,20
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (1).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (10).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (11).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (12).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (13).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (14).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (15).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (16).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (17).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (18).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (19).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (2).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (20).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (21).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (22).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (23).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (24).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (25).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (26).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (27).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (28).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (29).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (3).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (30).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (31).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (32).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (33).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (34).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (35).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (36).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (37).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (38).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (39).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (4).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (40).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (41).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (42).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (43).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (44).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (45).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (46).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (47).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (48).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (49).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (5).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (50).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (51).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (52).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (53).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (54).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (55).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (56).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (57).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (58).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (59).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (6).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (60).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (61).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (7).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (8).wav,D-sharp 2,18
Notes Datasets\36. D-sharp 2\36-D-sharp-2 (9).wav,D-sharp 2,18
Notes Datasets\37. E3\37-E3-10.wav,E3,24
Notes Datasets\37. E3\37-E3-11.wav,E3,24
Notes Datasets\37. E3\37-E3-12.wav,E3,24
Notes Datasets\37. E3\37-E3-13.wav,E3,24
Notes Datasets\37. E3\37-E3-14.wav,E3,24
Notes Datasets\37. E3\37-E3-15.wav,E3,24
Notes Datasets\37. E3\37-E3-16.wav,E3,24
Notes Datasets\37. E3\37-E3-17.wav,E3,24
Notes Datasets\37. E3\37-E3-18.wav,E3,24
Notes Datasets\37. E3\37-E3-19.wav,E3,24
Notes Datasets\37. E3\37-E3-2.wav,E3,24
Notes Datasets\37. E3\37-E3-20.wav,E3,24
Notes Datasets\37. E3\37-E3-21.wav,E3,24
Notes Datasets\37. E3\37-E3-22.wav,E3,24
Notes Datasets\37. E3\37-E3-23.wav,E3,24
Notes Datasets\37. E3\37-E3-24.wav,E3,24
Notes Datasets\37. E3\37-E3-25.wav,E3,24
Notes Datasets\37. E3\37-E3-26.wav,E3,24
Notes Datasets\37. E3\37-E3-27.wav,E3,24
Notes Datasets\37. E3\37-E3-28.wav,E3,24
Notes Datasets\37. E3\37-E3-29.wav,E3,24
Notes Datasets\37. E3\37-E3-3.wav,E3,24
Notes Datasets\37. E3\37-E3-30.wav,E3,24
Notes Datasets\37. E3\37-E3-31.wav,E3,24
Notes Datasets\37. E3\37-E3-32.wav,E3,24
Notes Datasets\37. E3\37-E3-33.wav,E3,24
Notes Datasets\37. E3\37-E3-34.wav,E3,24
Notes Datasets\37. E3\37-E3-35.wav,E3,24
Notes Datasets\37. E3\37-E3-36.wav,E3,24
Notes Datasets\37. E3\37-E3-37.wav,E3,24
Notes Datasets\37. E3\37-E3-38.wav,E3,24
Notes Datasets\37. E3\37-E3-39.wav,E3,24
Notes Datasets\37. E3\37-E3-4.wav,E3,24
Notes Datasets\37. E3\37-E3-40.wav,E3,24
Notes Datasets\37. E3\37-E3-41.wav,E3,24
Notes Datasets\37. E3\37-E3-42.wav,E3,24
Notes Datasets\37. E3\37-E3-43.wav,E3,24
Notes Datasets\37. E3\37-E3-44.wav,E3,24
Notes Datasets\37. E3\37-E3-45.wav,E3,24
Notes Datasets\37. E3\37-E3-46.wav,E3,24
Notes Datasets\37. E3\37-E3-47.wav,E3,24
Notes Datasets\37. E3\37-E3-48.wav,E3,24
Notes Datasets\37. E3\37-E3-49.wav,E3,24
Notes Datasets\37. E3\37-E3-5.wav,E3,24
Notes Datasets\37. E3\37-E3-50.wav,E3,24
Notes Datasets\37. E3\37-E3-51.wav,E3,24
Notes Datasets\37. E3\37-E3-52.wav,E3,24
Notes Datasets\37. E3\37-E3-53.wav,E3,24
Notes Datasets\37. E3\37-E3-54.wav,E3,24
Notes Datasets\37. E3\37-E3-55.wav,E3,24
Notes Datasets\37. E3\37-E3-56.wav,E3,24
Notes Datasets\37. E3\37-E3-6.wav,E3,24
Notes Datasets\37. E3\37-E3-7.wav,E3,24
Notes Datasets\37. E3\37-E3-8.wav,E3,24
Notes Datasets\37. E3\37-E3-9.wav,E3,24
Notes Datasets\37. E3\37-E3.wav,E3,24
Notes Datasets\37. E3\E3.wav,E3,24
Notes Datasets\37. E3\E3_C.wav,E3,24
Notes Datasets\37. E3\GC_-37.wav,E3,24
Notes Datasets\37. E3\PC-37.wav,E3,24
Notes Datasets\37. E3\TC-37.wav,E3,24
Notes Datasets\4. G\04-G-10.wav,G,31
Notes Datasets\4. G\04-G-11.wav,G,31
Notes Datasets\4. G\04-G-12.wav,G,31
Notes Datasets\4. G\04-G-13.wav,G,31
Notes Datasets\4. G\04-G-14.wav,G,31
Notes Datasets\4. G\04-G-15.wav,G,31
Notes Datasets\4. G\04-G-16.wav,G,31
Notes Datasets\4. G\04-G-17.wav,G,31
Notes Datasets\4. G\04-G-18.wav,G,31
Notes Datasets\4. G\04-G-19.wav,G,31
Notes Datasets\4. G\04-G-2.wav,G,31
Notes Datasets\4. G\04-G-20.wav,G,31
Notes Datasets\4. G\04-G-21.wav,G,31
Notes Datasets\4. G\04-G-22.wav,G,31
Notes Datasets\4. G\04-G-23.wav,G,31
Notes Datasets\4. G\04-G-24.wav,G,31
Notes Datasets\4. G\04-G-25.wav,G,31
Notes Datasets\4. G\04-G-26.wav,G,31
Notes Datasets\4. G\04-G-27.wav,G,31
Notes Datasets\4. G\04-G-28.wav,G,31
Notes Datasets\4. G\04-G-29.wav,G,31
Notes Datasets\4. G\04-G-3.wav,G,31
Notes Datasets\4. G\04-G-30.wav,G,31
Notes Datasets\4. G\04-G-31.wav,G,31
Notes Datasets\4. G\04-G-32.wav,G,31
Notes Datasets\4. G\04-G-33.wav,G,31
Notes Datasets\4. G\04-G-34.wav,G,31
Notes Datasets\4. G\04-G-35.wav,G,31
Notes Datasets\4. G\04-G-36.wav,G,31
Notes Datasets\4. G\04-G-37.wav,G,31
Notes Datasets\4. G\04-G-38.wav,G,31
Notes Datasets\4. G\04-G-39.wav,G,31
Notes Datasets\4. G\04-G-4.wav,G,31
Notes Datasets\4. G\04-G-40.wav,G,31
Notes Datasets\4. G\04-G-41.wav,G,31
Notes Datasets\4. G\04-G-42.wav,G,31
Notes Datasets\4. G\04-G-43.wav,G,31
Notes Datasets\4. G\04-G-44.wav,G,31
Notes Datasets\4. G\04-G-45.wav,G,31
Notes Datasets\4. G\04-G-46.wav,G,31
Notes Datasets\4. G\04-G-47.wav,G,31
Notes Datasets\4. G\04-G-48.wav,G,31
Notes Datasets\4. G\04-G-49.wav,G,31
Notes Datasets\4. G\04-G-5.wav,G,31
Notes Datasets\4. G\04-G-50.wav,G,31
Notes Datasets\4. G\04-G-51.wav,G,31
Notes Datasets\4. G\04-G-52.wav,G,31
Notes Datasets\4. G\04-G-53.wav,G,31
Notes Datasets\4. G\04-G-54.wav,G,31
Notes Datasets\4. G\04-G-55.wav,G,31
Notes Datasets\4. G\04-G-56.wav,G,31
Notes Datasets\4. G\04-G-6.wav,G,31
Notes Datasets\4. G\04-G-7.wav,G,31
Notes Datasets\4. G\04-G-8.wav,G,31
Notes Datasets\4. G\04-G-9.wav,G,31
Notes Datasets\4. G\04-G.wav,G,31
Notes Datasets\4. G\G.wav,G,31
Notes Datasets\4. G\GC_-04.wav,G,31
Notes Datasets\4. G\G_C.wav,G,31
Notes Datasets\4. G\G_FT.wav,G,31
Notes Datasets\4. G\PC-04.wav,G,31
Notes Datasets\4. G\TC-04.wav,G,31
Notes Datasets\5. G-sharp\05-G-sharp (1).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (10).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (11).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (12).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (13).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (14).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (15).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (16).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (17).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (18).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (19).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (2).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (20).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (21).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (22).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (23).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (24).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (25).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (26).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (27).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (28).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (29).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (3).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (30).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (31).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (32).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (33).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (34).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (35).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (36).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (37).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (38).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (39).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (4).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (40).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (41).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (42).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (43).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (44).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (45).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (46).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (47).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (48).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (49).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (5).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (50).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (51).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (52).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (53).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (54).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (55).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (56).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (57).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (58).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (59).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (6).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (60).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (61).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (62).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (7).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (8).wav,G-sharp,32
Notes Datasets\5. G-sharp\05-G-sharp (9).wav,G-sharp,32
Notes Datasets\6. A\06-A-10.wav,A,0
Notes Datasets\6. A\06-A-11.wav,A,0
Notes Datasets\6. A\06-A-12.wav,A,0
Notes Datasets\6. A\06-A-13.wav,A,0
Notes Datasets\6. A\06-A-14.wav,A,0
Notes Datasets\6. A\06-A-15.wav,A,0
Notes Datasets\6. A\06-A-16.wav,A,0
Notes Datasets\6. A\06-A-17.wav,A,0
Notes Datasets\6. A\06-A-18.wav,A,0
Notes Datasets\6. A\06-A-19.wav,A,0
Notes Datasets\6. A\06-A-2.wav,A,0
Notes Datasets\6. A\06-A-20.wav,A,0
Notes Datasets\6. A\06-A-21.wav,A,0
Notes Datasets\6. A\06-A-22.wav,A,0
Notes Datasets\6. A\06-A-23.wav,A,0
Notes Datasets\6. A\06-A-24.wav,A,0
Notes Datasets\6. A\06-A-25.wav,A,0
Notes Datasets\6. A\06-A-26.wav,A,0
Notes Datasets\6. A\06-A-27.wav,A,0
Notes Datasets\6. A\06-A-28.wav,A,0
Notes Datasets\6. A\06-A-29.wav,A,0
Notes Datasets\6. A\06-A-3.wav,A,0
Notes Datasets\6. A\06-A-30.wav,A,0
Notes Datasets\6. A\06-A-31.wav,A,0
Notes Datasets\6. A\06-A-32.wav,A,0
Notes Datasets\6. A\06-A-33.wav,A,0
Notes Datasets\6. A\06-A-34.wav,A,0
Notes Datasets\6. A\06-A-35.wav,A,0
Notes Datasets\6. A\06-A-36.wav,A,0
Notes Datasets\6. A\06-A-37.wav,A,0
Notes Datasets\6. A\06-A-38.wav,A,0
Notes Datasets\6. A\06-A-39.wav,A,0
Notes Datasets\6. A\06-A-4.wav,A,0
Notes Datasets\6. A\06-A-40.wav,A,0
Notes Datasets\6. A\06-A-41.wav,A,0
Notes Datasets\6. A\06-A-42.wav,A,0
Notes Datasets\6. A\06-A-43.wav,A,0
Notes Datasets\6. A\06-A-44.wav,A,0
Notes Datasets\6. A\06-A-45.wav,A,0
Notes Datasets\6. A\06-A-46.wav,A,0
Notes Datasets\6. A\06-A-47.wav,A,0
Notes Datasets\6. A\06-A-48.wav,A,0
Notes Datasets\6. A\06-A-49.wav,A,0
Notes Datasets\6. A\06-A-5.wav,A,0
Notes Datasets\6. A\06-A-50.wav,A,0
Notes Datasets\6. A\06-A-51.wav,A,0
Notes Datasets\6. A\06-A-52.wav,A,0
Notes Datasets\6. A\06-A-53.wav,A,0
Notes Datasets\6. A\06-A-54.wav,A,0
Notes Datasets\6. A\06-A-55.wav,A,0
Notes Datasets\6. A\06-A-56.wav,A,0
Notes Datasets\6. A\06-A-6.wav,A,0
Notes Datasets\6. A\06-A-7.wav,A,0
Notes Datasets\6. A\06-A-8.wav,A,0
Notes Datasets\6. A\06-A-9.wav,A,0
Notes Datasets\6. A\06-A.wav,A,0
Notes Datasets\6. A\A.wav,A,0
Notes Datasets\6. A\A_C.wav,A,0
Notes Datasets\6. A\A_FT.wav,A,0
Notes Datasets\6. A\GC_-06.wav,A,0
Notes Datasets\6. A\PC-06.wav,A,0
Notes Datasets\6. A\TC-06.wav,A,0
Notes Datasets\7. A-sharp\07-A-sharp (1).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (10).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (11).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (12).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (13).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (14).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (15).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (16).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (17).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (18).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (19).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (2).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (20).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (21).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (22).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (23).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (24).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (25).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (26).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (27).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (28).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (29).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (3).wav,A-sharp,1
Notes Datasets\7. A-sharp\07-A-sharp (30).wav,A-sharp,1
